Date,Close
10/19/2022 23:58,19128.3
10/20/2022 23:58,19040.8
10/21/2022 23:58,19173
10/22/2022 23:58,19206.5
10/23/2022 23:58,19572.4
10/24/2022 23:58,19330.4
10/25/2022 23:58,20086.2
10/26/2022 23:58,20775.4
10/27/2022 23:58,20294.2
10/28/2022 23:58,20609.8
10/29/2022 23:58,20822.1
10/30/2022 23:58,20631.4
10/31/2022 23:58,20491.9
11/1/2022 23:58,20481.5
11/2/2022 23:58,20150.7
11/3/2022 23:58,20209
11/4/2022 23:58,21144.2
11/5/2022 23:58,21301.2
11/6/2022 23:58,20905.9
11/7/2022 23:58,20591.9
11/8/2022 23:58,18501.2
11/9/2022 23:58,15757.2
11/10/2022 23:58,17546.8
11/11/2022 23:58,17011.5
11/12/2022 23:58,16778.1
11/13/2022 23:58,16301.3
11/14/2022 23:58,16590.7
11/15/2022 23:58,16880.7
11/16/2022 23:58,16645.2
11/17/2022 23:58,16680.4
11/18/2022 23:58,16680.4
11/19/2022 23:58,16683
11/20/2022 23:58,16252.5
11/21/2022 23:58,15760.1
11/22/2022 23:58,16147.7
11/23/2022 23:58,16600.7
11/24/2022 23:58,16585.5
11/25/2022 23:58,16498.4
11/26/2022 23:58,16452.2
11/27/2022 23:58,16420.9
11/28/2022 23:58,16206.2
11/29/2022 23:58,16432.4
11/30/2022 23:58,17173.4
12/1/2022 23:58,16958.4
12/2/2022 23:58,17093.2
12/3/2022 23:58,16906.2
12/4/2022 23:58,17131.4
12/5/2022 23:58,16964.9
12/6/2022 23:58,17087.8
12/7/2022 23:58,16841.1
12/8/2022 23:58,17253.2
12/9/2022 23:58,17120
12/10/2022 23:58,17115.6
12/11/2022 23:58,17085.2
12/12/2022 23:58,17214.5
12/13/2022 23:58,17773.1
12/14/2022 23:58,17805.7
12/15/2022 23:58,17350.2
12/16/2022 23:58,16604.6
12/17/2022 23:58,16781.6
12/18/2022 23:58,16741.1
12/19/2022 23:58,16439.7
12/20/2022 23:58,16907.5
12/21/2022 23:58,16803.3
12/22/2022 23:58,16815.6
12/23/2022 23:58,16777.2
12/24/2022 23:58,16837.5
12/25/2022 23:58,16829
12/26/2022 23:58,16917.9
12/27/2022 23:58,16698.9
12/28/2022 23:58,16539.5
12/29/2022 23:58,16633.6
12/30/2022 23:58,16600.1
12/31/2022 23:58,16529
1/1/2023 23:58,16605.1
1/2/2023 23:58,16675.8
1/3/2023 23:58,16669.4
1/4/2023 23:58,16844.4
1/5/2023 23:58,16823.6
1/6/2023 23:58,16949.3
1/7/2023 23:58,16942.8
1/8/2023 23:58,17067.5
1/9/2023 23:58,17177.9
1/10/2023 23:58,17438.7
1/11/2023 23:58,17936.7
1/12/2023 23:58,18847.7
1/13/2023 23:58,19922.9
1/14/2023 23:58,20979.7
1/15/2023 23:58,20863.6
1/16/2023 23:58,21165.1
1/17/2023 23:58,21153.2
1/18/2023 23:58,20674.2
1/19/2023 23:58,21084
1/20/2023 23:58,22680.9
1/21/2023 23:58,22770.9
1/22/2023 23:58,22714.8
1/23/2023 23:58,22946.8
1/24/2023 23:58,22636.1
1/25/2023 23:58,23059.5
1/26/2023 23:58,23015.5
1/27/2023 23:58,23081.6
1/28/2023 23:58,23013.2
1/29/2023 23:58,23783.9
1/30/2023 23:58,22832.9
